country	date	population	daily_confirmed	daily_death	daily_recovered	confirmed	death	recovered
Russia	2021-07-11	145934462	24649	700	16321	5713351	140635	5139253
France	2021-07-11	65273511	1268	28	294	5874874	111507	407391
Philippines	2021-07-11	109581078	5036	94	5515	1473025	25921	1397403
"Korea, South"	2021-07-11	51269185	1150	2	565	169146	2044	154187
Netherlands	2021-07-11	17134872	8451	1	9	1756293	18049	27460
Canada	2021-07-11	37742154	456	3	894	1420764	26437	1396217
Malaysia	2021-07-11	32365999	8574	103	5041	836296	6157	742296
US	2021-07-11	331002651	30019	231	0	33973763	606758	0
Mexico	2021-07-11	128932753	3074	89	5539	2590500	234969	2045818
Japan	2021-07-11	126476461	1505	3	3134	820371	14956	783291
Thailand	2021-07-11	69799978	8656	80	0	336371	2711	26873
Turkey	2021-07-11	84339067	5404	49	5506	5481555	50229	5349344
Spain	2021-07-11	46754778	33932	17	0	3937192	81003	150376
Hong Kong(China)	2021-07-11	7547652	0	0	7	11951	212	11655
Singapore	2021-07-11	5850342	26	0	18	62692	36	62414
India	2021-07-11	1380004385	32906	2020	49007	30874376	408764	30014713
Indonesia	2021-07-11	273523615	40427	891	34754	2527203	66464	2084724
United Kingdom	2021-07-11	67886011	34810	6	88	5139162	128691	15903
Vietnam	2021-07-11	97338579	2187	6	56	30478	119	9275
China	2021-07-11	1431776124	29	0	15	92121	4636	87005
United Arab Emirates	2021-07-12	9890402	1522	6	1485	651762	1870	629809
Australia	2021-07-12	25499884	106	0	9	31323	912	23898
Brazil	2021-07-12	212559417	48566	1659	22231	19113078	534540	17014796
Germany	2021-07-12	83783942	1027	27	1030	3744285	91268	3633520
Russia	2021-07-12	145934462	24211	767	19239	5738000	141335	5155574
France	2021-07-12	65273511	6958	54	280	5876142	111535	407685
Philippines	2021-07-12	109581078	3599	77	5716	1478061	26015	1402918
"Korea, South"	2021-07-12	51269185	1615	2	739	170296	2046	154752
Netherlands	2021-07-12	17134872	7865	4	5	1764744	18050	27469
Canada	2021-07-12	37742154	352	11	454	1421220	26440	1397111
Malaysia	2021-07-12	32365999	11079	125	5990	844870	6260	747337
US	2021-07-12	331002651	26319	359	0	34003782	606989	0
Mexico	2021-07-12	128932753	11137	219	4960	2593574	235058	2051357
Japan	2021-07-12	126476461	2384	18	1550	821876	14959	786425
Thailand	2021-07-12	69799978	8685	56	0	345027	2791	26873
Turkey	2021-07-12	84339067	6285	46	5162	5486959	50278	5354850
Spain	2021-07-12	46754778	43960	13	0	3971124	81020	150376
Hong Kong(China)	2021-07-12	7547652	1	0	3	11951	212	11662
Singapore	2021-07-12	5850342	26	0	21	62718	36	62432
India	2021-07-12	1380004385	38865	622	40939	30907282	410784	30063720
Indonesia	2021-07-12	273523615	47899	864	20123	2567630	67355	2119478
United Kingdom	2021-07-12	67886011	36500	50	16	5173972	128697	15991
Vietnam	2021-07-12	97338579	2744	7	222	32665	125	9331
China	2021-07-12	1431776124	24	0	15	92150	4636	87020
United Arab Emirates	2021-07-13	9890402	1529	4	1481	653284	1876	631294
Australia	2021-07-13	25499884	84	0	4	31429	912	23907
Brazil	2021-07-13	212559417	56097	1536	91402	19161644	536199	17037027
Germany	2021-07-13	83783942	1623	31	870	3745312	91295	3634550
Russia	2021-07-13	145934462	23331	775	20581	5762211	142102	5174813
France	2021-07-13	65273511	1450	6	0	5883100	111589	407965
Philippines	2021-07-13	109581078	3797	140	6183	1481660	26092	1408634
"Korea, South"	2021-07-13	51269185	1600	2	1018	171911	2048	155491
Netherlands	2021-07-13	17134872	10473	1	16	1772609	18054	27474
Canada	2021-07-13	37742154	343	8	428	1421572	26451	1397565
Malaysia	2021-07-13	32365999	11618	118	6377	855949	6385	753327
US	2021-07-13	331002651	31229	332	0	34030101	607348	0
Mexico	2021-07-13	128932753	12116	230	5278	2604711	235277	2056317
Japan	2021-07-13	126476461	3192	20	1774	824260	14977	787975
Thailand	2021-07-13	69799978	9317	87	0	353712	2847	26873
Turkey	2021-07-13	84339067	6907	43	5063	5493244	50324	5360012
Spain	2021-07-13	46754778	26390	10	0	4015084	81033	150376
Hong Kong(China)	2021-07-13	7547652	3	0	4	11952	212	11665
Singapore	2021-07-13	5850342	60	0	14	62744	36	62453
India	2021-07-13	1380004385	41733	583	39191	30946147	411406	30104659
Indonesia	2021-07-13	273523615	54517	991	17762	2615529	68219	2139601
United Kingdom	2021-07-13	67886011	42183	50	120	5210472	128747	16007
Vietnam	2021-07-13	97338579	2830	6	71	35409	132	9553
China	2021-07-13	1431776124	28	0	23	92174	4636	87035
United Arab Emirates	2021-07-14	9890402	1541	5	1497	654813	1880	632775
Australia	2021-07-14	25499884	113	0	9	31513	912	23911
Brazil	2021-07-14	212559417	54398	1609	13419	19217741	537735	17128429
Germany	2021-07-14	83783942	1444	20	700	3746935	91326	3635420
Russia	2021-07-14	145934462	24793	780	20937	5785542	142877	5195394
France	2021-07-14	65273511	11058	16	318	5884550	111595	407965
Philippines	2021-07-14	109581078	5208	82	4039	1485457	26232	1414817
"Korea, South"	2021-07-14	51269185	1535	1	604	173511	2050	156509
Netherlands	2021-07-14	17134872	11076	3	4	1783082	18055	27490
Canada	2021-07-14	37742154	391	14	309	1421915	26459	1397993
Malaysia	2021-07-14	32365999	13215	110	6095	867567	6503	759704
US	2021-07-14	331002651	31761	326	0	34061330	607680	0
Mexico	2021-07-14	128932753	12821	233	6580	2616827	235507	2061595
Japan	2021-07-14	126476461	3418	22	1846	827452	14997	789749
Thailand	2021-07-14	69799978	9186	98	0	363029	2934	26873
Turkey	2021-07-14	84339067	7304	48	5103	5500151	50367	5365075
Spain	2021-07-14	46754778	27688	41	0	4041474	81043	150376
Hong Kong(China)	2021-07-14	7547652	0	0	6	11955	212	11669
Singapore	2021-07-14	5850342	48	0	14	62804	36	62467
India	2021-07-14	1380004385	38949	542	40026	30987880	411989	30143850
Indonesia	2021-07-14	273523615	56757	982	19049	2670046	69210	2157363
United Kingdom	2021-07-14	67886011	48641	67	6	5252655	128797	16127
Vietnam	2021-07-14	97338579	4049	69	64	38239	138	9624
China	2021-07-14	1431776124	36	0	6	92202	4636	87058
United Arab Emirates	2021-07-15	9890402	1530	7	1487	656354	1885	634272
Australia	2021-07-15	25499884	145	1	15	31626	912	23920
Brazil	2021-07-15	212559417	42915	1389	110802	19272139	539344	17141848
Germany	2021-07-15	83783942	1565	21	840	3748379	91346	3636120
Russia	2021-07-15	145934462	25188	789	21578	5810335	143657	5216331
France	2021-07-15	65273511	10935	22	284	5895608	111611	408283
Philippines	2021-07-15	109581078	5663	162	2516	1490665	26314	1418856
"Korea, South"	2021-07-15	51269185	1454	4	847	175046	2051	157113
Netherlands	2021-07-15	17134872	11368	2	7	1794158	18058	27494
Canada	2021-07-15	37742154	353	17	352	1422306	26473	1398302
Malaysia	2021-07-15	32365999	12541	115	6742	880782	6613	765799
US	2021-07-15	331002651	77332	358	0	34093091	608006	0
Mexico	2021-07-15	128932753	12420	275	5970	2629648	235740	2068175
Japan	2021-07-15	126476461	3433	10	1892	830870	15019	791595
Thailand	2021-07-15	69799978	9692	67	0	372215	3032	26873
Turkey	2021-07-15	84339067	6918	35	5084	5507455	50415	5370178
Spain	2021-07-15	46754778	31060	12	0	4069162	81084	150376
Hong Kong(China)	2021-07-15	7547652	1	0	2	11955	212	11675
Singapore	2021-07-15	5850342	61	0	17	62852	36	62481
India	2021-07-15	1380004385	38079	560	43916	31026829	412531	30183876
Indonesia	2021-07-15	273523615	54000	1205	28079	2726803	70192	2176412
United Kingdom	2021-07-15	67886011	51949	49	87	5301296	128864	16133
Vietnam	2021-07-15	97338579	4004	18	332	42288	207	9688
China	2021-07-15	1431776124	30	0	28	92238	4636	87064
United Arab Emirates	2021-07-16	9890402	1565	4	1508	657884	1892	635759
Australia	2021-07-16	25499884	128	1	4	31771	913	23935
Brazil	2021-07-16	212559417	49030	1271	1679	19315054	540733	17252650
Germany	2021-07-16	83783942	1309	2	520	3749944	91367	3636960
Russia	2021-07-16	145934462	24590	776	21008	5835523	144446	5237909
France	2021-07-16	65273511	11005	16	142	5906543	111633	408567
Philippines	2021-07-16	109581078	6031	122	7132	1496328	26476	1421372
"Korea, South"	2021-07-16	51269185	1451	2	993	176500	2055	157960
Netherlands	2021-07-16	17134872	11163	0	20	1805526	18060	27501
Canada	2021-07-16	37742154	369	4	286	1422659	26490	1398654
Malaysia	2021-07-16	32365999	12528	138	6629	893323	6728	772541
US	2021-07-16	331002651	13494	75	0	34170423	608364	0
Mexico	2021-07-16	128932753	12631	225	6338	2642068	236015	2074145
Japan	2021-07-16	126476461	3886	16	1745	834303	15029	793487
Thailand	2021-07-16	69799978	10082	141	0	381907	3099	26873
Turkey	2021-07-16	84339067	7666	38	5490	5514373	50450	5375262
Spain	2021-07-16	46754778	0	0	0	4100222	81096	150376
Hong Kong(China)	2021-07-16	7547652	0	0	5	11956	212	11677
Singapore	2021-07-16	5850342	68	0	14	62913	36	62498
India	2021-07-16	1380004385	41157	518	42004	31064908	413091	30227792
Indonesia	2021-07-16	273523615	51952	1092	27903	2780803	71397	2204491
United Kingdom	2021-07-16	67886011	54183	47	209	5353245	128913	16220
Vietnam	2021-07-16	97338579	4710	0	292	46292	225	10020
China	2021-07-16	1431776124	33	0	22	92268	4636	87092
United Arab Emirates	2021-07-17	9890402	1529	2	1504	659449	1896	637267
Australia	2021-07-17	25499884	117	0	5	31899	914	23939
Brazil	2021-07-17	212559417	16747	481	50485	19364084	542004	17254329
Germany	2021-07-17	83783942	983	1	1240	3751253	91369	3637480
Russia	2021-07-17	145934462	24480	753	18644	5860113	145222	5258917
France	2021-07-17	65273511	12532	5	30	5917548	111649	408709
Philippines	2021-07-17	109581078	5396	116	5347	1502359	26598	1428504
"Korea, South"	2021-07-17	51269185	1252	1	677	177951	2057	158953
Netherlands	2021-07-17	17134872	10227	1	3	1816689	18060	27521
Canada	2021-07-17	37742154	340	7	290	1423028	26494	1398940
Malaysia	2021-07-17	32365999	10710	153	5778	905851	6866	779170
US	2021-07-17	331002651	20591	178	0	34183917	608439	0
Mexico	2021-07-17	128932753	4438	91	6174	2654699	236240	2080483
Japan	2021-07-17	126476461	3101	4	1820	838189	15045	795232
Thailand	2021-07-17	69799978	11397	101	0	391989	3240	26873
Turkey	2021-07-17	84339067	7680	0	0	5522039	50488	5380752
Spain	2021-07-17	46754778	0	0	0	4100222	81096	150376
Hong Kong(China)	2021-07-17	7547652	2	0	0	11956	212	11682
Singapore	2021-07-17	5850342	92	0	14	62981	36	62512
India	2021-07-17	1380004385	38164	499	38660	31106065	413609	30269796
Indonesia	2021-07-17	273523615	44721	1093	29264	2832755	72489	2232394
United Kingdom	2021-07-17	67886011	47848	28	1	5407428	128960	16429
Vietnam	2021-07-17	97338579	4843	29	355	51002	225	10312
China	2021-07-17	1431776124	31	0	15	92301	4636	87114
United Arab Emirates	2021-07-18	9890402	1508	2	1477	660978	1898	638771
Australia	2021-07-18	25499884	104	1	15	32016	914	23944
Brazil	2021-07-18	212559417	16756	668	14515	19380831	542485	17304814
Germany	2021-07-18	83783942	984	34	920	3752236	91370	3638720
Russia	2021-07-18	145934462	24098	711	18689	5884593	145975	5277561
France	2021-07-18	65273511	4193	20	234	5930080	111654	408739
Philippines	2021-07-18	109581078	5641	72	5198	1507755	26714	1433851
"Korea, South"	2021-07-18	51269185	1278	1	717	179203	2058	159630
Netherlands	2021-07-18	17134872	8925	2	14	1826916	18061	27524
Canada	2021-07-18	37742154	554	4	582	1423368	26501	1399230
Malaysia	2021-07-18	32365999	10972	129	6439	916561	7019	784948
US	2021-07-18	331002651	49781	187	0	34204508	608617	0
Mexico	2021-07-18	128932753	5307	138	9296	2659137	236331	2086657
Japan	2021-07-18	126476461	2328	12	1854	841290	15049	797052
Thailand	2021-07-18	69799978	11784	81	0	403386	3341	26873
Turkey	2021-07-18	84339067	7667	116	9987	5529719	50488	5380752
Spain	2021-07-18	46754778	61628	23	0	4100222	81096	150376
Hong Kong(China)	2021-07-18	7547652	0	0	4	11958	212	11682
Singapore	2021-07-18	5850342	172	0	6	63073	36	62526
India	2021-07-18	1380004385	30093	374	45254	31144229	414108	30308456
Indonesia	2021-07-18	273523615	34257	1338	32217	2877476	73582	2261658
United Kingdom	2021-07-18	67886011	40671	19	57	5455276	128988	16430
Vietnam	2021-07-18	97338579	4335	80	380	55845	254	10667
China	2021-07-18	1431776124	65	0	22	92332	4636	87129
United Arab Emirates	2021-07-19	9890402	1541	4	1502	662486	1900	640248
Australia	2021-07-19	25499884	146	0	6	32120	915	23959
Brazil	2021-07-19	212559417	31149	1379	51736	19397587	543153	17319329
Germany	2021-07-19	83783942	1626	19	630	3753220	91404	3639640
Russia	2021-07-19	145934462	23234	771	21812	5908691	146686	5296250
France	2021-07-19	65273511	18217	33	430	5934273	111674	408973
Philippines	2021-07-19	109581078	4507	58	5204	1513396	26786	1439049
"Korea, South"	2021-07-19	51269185	1784	1	1287	180481	2059	160347
Netherlands	2021-07-19	17134872	6812	6	25	1835841	18063	27538
Canada	2021-07-19	37742154	316	4	382	1423922	26505	1399812
Malaysia	2021-07-19	32365999	12366	93	7567	927533	7148	791387
US	2021-07-19	331002651	39384	292	0	34254289	608804	0
Mexico	2021-07-19	128932753	13853	341	8345	2664444	236469	2095953
Japan	2021-07-19	126476461	3759	20	2275	843618	15061	798906
Thailand	2021-07-19	69799978	11305	80	0	415170	3422	26873
Turkey	2021-07-19	84339067	8780	46	4561	5537386	50604	5390739
Spain	2021-07-19	46754778	27286	29	0	4161850	81119	150376
Hong Kong(China)	2021-07-19	7547652	7	0	0	11958	212	11686
Singapore	2021-07-19	5850342	195	0	11	63245	36	62532
India	2021-07-19	1380004385	42015	3998	36977	31174322	414482	30353710
Indonesia	2021-07-19	273523615	38325	1280	29791	2911733	74920	2293875
United Kingdom	2021-07-19	67886011	46688	102	199	5495947	129007	16487
Vietnam	2021-07-19	97338579	5427	0	396	60180	334	11047
China	2021-07-19	1431776124	0	0	-39	92397	4636	87151
United Arab Emirates	2021-07-20	9890402	1506	3	1484	664027	1904	641750
Australia	2021-07-20	25499884	160	0	8	32266	915	23965
Brazil	2021-07-20	212559417	55836	1400	33430	19428736	544532	17371065
Germany	2021-07-20	83783942	1651	43	830	3754846	91423	3640270
Russia	2021-07-20	145934462	23164	772	22221	5931925	147457	5318062
France	2021-07-20	65273511	21573	22	284	5952490	111707	409403
Philippines	2021-07-20	109581078	6546	30	5326	1517903	26844	1444253
"Korea, South"	2021-07-20	51269185	1838	3	1439	182265	2060	161634
Netherlands	2021-07-20	17134872	6999	3	22	1842653	18069	27563
Canada	2021-07-20	37742154	497	4	267	1424238	26509	1400194
Malaysia	2021-07-20	32365999	11985	199	7902	939899	7241	798954
US	2021-07-20	331002651	47594	352	0	34293673	609096	0
Mexico	2021-07-20	128932753	15198	397	8517	2678297	236810	2104298
Japan	2021-07-20	126476461	4949	20	2344	847377	15081	801181
Thailand	2021-07-20	69799978	13002	108	0	426475	3502	26873
Turkey	2021-07-20	84339067	8151	59	4946	5546166	50650	5395300
Spain	2021-07-20	46754778	30587	18	0	4189136	81148	150376
Hong Kong(China)	2021-07-20	7547652	5	0	2	11965	212	11686
Singapore	2021-07-20	5850342	181	0	17	63440	36	62543
India	2021-07-20	1380004385	41383	507	38652	31216337	418480	30390687
Indonesia	2021-07-20	273523615	33772	1383	32887	2950058	76200	2323666
United Kingdom	2021-07-20	67886011	44081	73	347	5542635	129109	16686
Vietnam	2021-07-20	97338579	5537	36	528	65607	334	11443
China	2021-07-20	1431776124	73	0	81	92397	4636	87112
United Arab Emirates	2021-07-21	9890402	1547	3	1519	665533	1907	643234
Australia	2021-07-21	25499884	156	1	12	32426	915	23973
Brazil	2021-07-21	212559417	48681	1431	65837	19484572	545932	17404495
Germany	2021-07-21	83783942	1928	39	910	3756497	91466	3641100
Russia	2021-07-21	145934462	23938	783	22141	5955089	148229	5340283
France	2021-07-21	65273511	22100	12	348	5974063	111729	409687
Philippines	2021-07-21	109581078	5817	17	3234	1524449	26874	1449579
"Korea, South"	2021-07-21	51269185	1630	3	1133	184103	2063	163073
Netherlands	2021-07-21	17134872	6340	3	40	1849652	18072	27585
Canada	2021-07-21	37742154	383	14	716	1424735	26513	1400461
Malaysia	2021-07-21	32365999	13034	134	8436	951884	7440	806856
US	2021-07-21	331002651	56388	294	0	34341267	609448	0
Mexico	2021-07-21	128932753	16244	419	8000	2693495	237207	2112815
Japan	2021-07-21	126476461	5399	6	2521	852326	15101	803525
Thailand	2021-07-21	69799978	13655	87	0	439477	3610	26873
Turkey	2021-07-21	84339067	9586	52	5093	5554317	50709	5400246
Spain	2021-07-21	46754778	29535	28	0	4219723	81166	150376
Hong Kong(China)	2021-07-21	7547652	1	0	2	11970	212	11688
Singapore	2021-07-21	5850342	170	0	16	63621	36	62560
India	2021-07-21	1380004385	35342	483	38740	31257720	418987	30429339
Indonesia	2021-07-21	273523615	49509	1449	36370	2983830	77583	2356553
United Kingdom	2021-07-21	67886011	40029	84	257	5586716	129182	17033
Vietnam	2021-07-21	97338579	7125	0	1450	71144	370	11971
China	2021-07-21	1431776124	48	0	23	92470	4636	87193
United Arab Emirates	2021-07-22	9890402	1521	3	1474	667080	1910	644753
Australia	2021-07-22	25499884	171	0	1	32582	916	23985
Brazil	2021-07-22	212559417	107120	1291	4759	19533253	547363	17470332
Germany	2021-07-22	83783942	1866	9	110	3758425	91505	3642010
Russia	2021-07-22	145934462	23276	784	21926	5979027	149012	5362424
France	2021-07-22	65273511	19409	37	314	5996163	111741	410035
Philippines	2021-07-22	109581078	6831	0	2324	1530266	26891	1452813
"Korea, South"	2021-07-22	51269185	1629	2	1040	185733	2066	164206
Netherlands	2021-07-22	17134872	6525	3	54	1855992	18075	27625
Canada	2021-07-22	37742154	606	13	527	1425118	26527	1401177
Malaysia	2021-07-22	32365999	15573	144	10094	964918	7574	815292
US	2021-07-22	331002651	120766	560	0	34397655	609742	0
Mexico	2021-07-22	128932753	0	0	0	2709739	237626	2120815
Japan	2021-07-22	126476461	4234	8	2211	857725	15107	806046
Thailand	2021-07-22	69799978	14575	114	0	453132	3697	26873
Turkey	2021-07-22	84339067	11094	60	5215	5563903	50761	5405339
Spain	2021-07-22	46754778	31171	27	0	4249258	81194	150376
Hong Kong(China)	2021-07-22	7547652	2	0	0	11971	212	11690
Singapore	2021-07-22	5850342	133	0	11	63791	36	62576
India	2021-07-22	1380004385	39097	546	0	31293062	419470	30468079
Indonesia	2021-07-22	273523615	49071	1566	38988	3033339	79032	2392923
United Kingdom	2021-07-22	67886011	36093	64	160	5626745	129266	17290
Vietnam	2021-07-22	97338579	8688	0	2115	78269	370	13421
China	2021-07-22	1431776124	72	3	-3	92518	4636	87216
United Arab Emirates	2021-07-23	9890402	1507	3	1455	668601	1913	646227
Australia	2021-07-23	25499884	165	2	15	32753	916	23986
Brazil	2021-07-23	212559417	34648	1081	181534	19640373	548654	17475091
Germany	2021-07-23	83783942	1578	17	1230	3760291	91514	3642120
Russia	2021-07-23	145934462	23395	787	21468	6002303	149796	5384350
France	2021-07-23	65273511	25741	22	176	6015572	111778	410349
Philippines	2021-07-23	109581078	6184	240	6612	1537097	26891	1455137
"Korea, South"	2021-07-23	51269185	1486	5	1129	187362	2068	165246
Netherlands	2021-07-23	17134872	5390	4	60	1862517	18078	27679
Canada	2021-07-23	37742154	397	5	130	1425724	26540	1401704
Malaysia	2021-07-23	32365999	15902	184	9471	980491	7718	825386
US	2021-07-23	331002651	27496	122	0	34518421	610302	0
Mexico	2021-07-23	128932753	32244	690	19512	2709739	237626	2120815
Japan	2021-07-23	126476461	3594	8	2471	861959	15115	808257
Thailand	2021-07-23	69799978	14260	119	0	467707	3811	26873
Turkey	2021-07-23	84339067	12381	58	5383	5574997	50821	5410554
Spain	2021-07-23	46754778	0	0	0	4280429	81221	150376
Hong Kong(China)	2021-07-23	7547652	2	0	6	11973	212	11690
Singapore	2021-07-23	5850342	130	1	8	63924	36	62587
India	2021-07-23	1380004385	39742	535	75059	31332159	420016	30468079
Indonesia	2021-07-23	273523615	45416	1415	39767	3082410	80598	2431911
United Kingdom	2021-07-23	67886011	31624	88	766	5662838	129330	17450
Vietnam	2021-07-23	97338579	7956	0	2047	86957	370	15536
China	2021-07-23	1431776124	-3	-3	41	92590	4639	87213
United Arab Emirates	2021-07-24	9890402	1528	4	1491	670108	1916	647682
